Type,Min,Max,Centroid_Price,Std_Internal,Strength,Zone_Boundary,Norm_Distance,Current_Price,Score,Ranking
Resistance,607,636,622,14.52,20,622.0,0.0454,595.0,361.15,1
Resistance,660,684,672,11.83,10,672.0,0.1294,595.0,71.73,2
Resistance,704,748,726,22.3,15,726.0,0.2202,595.0,65.17,3
Resistance,831,861,846,15.17,5,846.0,0.4218,595.0,11.58,4
Resistance,917,966,942,24.66,3,942.0,0.5832,595.0,5.06,5
Resistance,1100,1143,1121,21.75,4,1121.0,0.884,595.0,4.47,6
Resistance,1037,1086,1062,24.66,3,1062.0,0.7849,595.0,3.77,7
Resistance,1291,1323,1307,16.07,3,1307.0,1.1966,595.0,2.49,8
Support,571,586,578,7.47,13,578.0,0.0286,595.0,337.04,1
Support,514,525,519,5.77,27,519.0,0.1277,595.0,196.03,2
Support,538,554,546,7.79,16,546.0,0.0824,595.0,173.25,3
Support,486,503,494,8.58,20,494.0,0.1697,595.0,111.27,4
Support,434,468,451,16.85,17,451.0,0.242,595.0,67.46,5
Support,370,398,384,13.82,13,384.0,0.3546,595.0,35.65,6
Support,210,241,226,15.67,6,226.0,0.6202,595.0,9.52,7
Support,259,293,276,16.97,2,276.0,0.5361,595.0,3.66,8
