Type,Min,Max,Centroid_Price,Std_Internal,Strength,Zone_Boundary,Norm_Distance,Current_Price,Score,Ranking
Resistance,1490,1593,1541,51.56,27,1541.0,0.0628,1450.0,371.09,1
Resistance,1714,1842,1778,63.77,20,1778.0,0.2262,1450.0,84.67,2
Resistance,1977,2125,2051,73.95,22,2051.0,0.4145,1450.0,51.83,3
Resistance,2246,2418,2332,85.71,21,2332.0,0.6083,1450.0,33.97,4
Resistance,2592,2756,2674,81.84,15,2674.0,0.8441,1450.0,17.56,5
Resistance,2864,2974,2919,54.99,17,2919.0,1.0131,1450.0,16.62,6
Resistance,3092,3268,3180,88.41,13,3180.0,1.1931,1450.0,10.81,7
Support,1361,1431,1396,35.06,15,1396.0,0.0372,1450.0,317.52,1
Support,1228,1317,1273,44.3,19,1273.0,0.1221,1450.0,143.86,2
Support,888,933,910,22.31,14,910.0,0.3724,1450.0,36.61,3
Support,647,702,675,27.72,13,675.0,0.5345,1450.0,23.88,4
Support,989,1041,1015,26.46,6,1015.0,0.3,1450.0,19.35,5
Support,780,844,812,32.15,3,812.0,0.44,1450.0,6.67,6
Support,364,364,364,0.0,1,364.0,0.749,1450.0,1.32,7
