Type,Min,Max,Centroid_Price,Std_Internal,Strength,Zone_Boundary,Norm_Distance,Current_Price,Score,Ranking
Resistance,25397,26328,25862,465.6,8,25862.0,0.0202,25350.0,264.92,1
Resistance,27707,28727,28217,510.12,18,28217.0,0.1131,25350.0,146.23,2
Resistance,29298,30679,29989,690.41,11,29989.0,0.183,25350.0,57.0,3
Resistance,33138,34122,33630,491.85,10,33630.0,0.3266,25350.0,29.71,4
Resistance,35715,36868,36292,576.22,9,36292.0,0.4316,25350.0,20.38,5
Resistance,41208,42225,41717,508.49,12,41717.0,0.6456,25350.0,18.3,6
Resistance,38097,38975,38536,438.77,9,38536.0,0.5202,25350.0,16.98,7
Resistance,43763,45137,44450,686.72,12,44450.0,0.7535,25350.0,15.72,8
Resistance,39908,40667,40288,379.72,6,40288.0,0.5893,25350.0,10.01,9
Support,23844,25053,24448,604.43,14,24448.0,0.0356,25350.0,307.14,1
Support,22229,23049,22639,409.86,9,22639.0,0.1069,25350.0,76.96,2
Support,19300,20685,19993,692.47,17,19993.0,0.2113,25350.0,76.81,3
Support,11520,12322,11921,400.89,19,11921.0,0.5297,25350.0,35.2,4
Support,7703,8214,7958,255.47,23,7958.0,0.6861,25350.0,33.04,5
Support,13290,14369,13829,539.34,12,13829.0,0.4545,25350.0,25.84,6
Support,15439,17106,16272,833.71,9,16272.0,0.3581,25350.0,24.45,7
Support,6520,7512,7016,496.1,12,7016.0,0.7232,25350.0,16.37,8
Support,9860,10573,10217,356.6,6,10217.0,0.597,25350.0,9.89,9
