Type,Min,Max,Centroid_Price,Std_Internal,Strength,Zone_Boundary,Norm_Distance,Current_Price,Score,Ranking
Resistance,202,217,209,7.37,58,209.0,0.0718,195.0,709.09,1
Resistance,228,243,235,7.5,39,235.0,0.2051,195.0,181.29,2
Resistance,255,274,264,9.78,18,264.0,0.3538,195.0,49.47,3
Resistance,301,324,312,11.12,12,312.0,0.6,195.0,19.67,4
Resistance,335,367,351,16.36,11,351.0,0.8,195.0,13.58,5
Support,187,192,189,2.47,15,189.0,0.0308,195.0,367.92,1
Support,181,183,182,1.36,8,182.0,0.0667,195.0,104.35,2
Support,157,162,160,2.29,15,160.0,0.1795,195.0,79.16,3
Support,175,179,177,1.89,4,177.0,0.0923,195.0,39.1,4
Support,165,168,166,1.37,6,166.0,0.1487,195.0,37.8,5
